Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Notting Hill-Royal Crest",March 2013,$714K,9.2%,73%,2,-50%,0%,4,100%,-33.3%,2,100%,,17,4,-51,98.7%,-2.8%,6.7%
"San Jose, CA - Notting Hill-Royal Crest",April 2013,$580K,-18.7%,10.4%,3,50%,-50%,8,100%,0%,4,100%,100%,11,-6,-3,104.8%,6.1%,4.8%
"San Jose, CA - Notting Hill-Royal Crest",May 2013,$580K,0%,12.6%,7,133.3%,0%,11,37.5%,57.1%,3,-25%,200%,9,-2,-3,105.3%,0.6%,5%
"San Jose, CA - Notting Hill-Royal Crest",June 2013,$580K,0%,13.7%,9,28.6%,28.6%,11,0%,83.3%,4,33.3%,33.3%,9,0,-1,104.3%,-1.1%,2.1%
"San Jose, CA - Notting Hill-Royal Crest",July 2013,$610K,5.2%,49.3%,9,0%,125%,9,-18.2%,80%,3,-25%,50%,9,0,-4,103.9%,-0.4%,3.8%
"San Jose, CA - Notting Hill-Royal Crest",August 2013,$645K,5.7%,85.3%,7,-22.2%,40%,10,11.1%,66.7%,5,66.7%,150%,14,5,-1,102.5%,-1.4%,-0.4%
"San Jose, CA - Notting Hill-Royal Crest",September 2013,$738K,14.4%,111.5%,7,0%,75%,10,0%,100%,3,-40%,200%,16,2,4,100.8%,-1.7%,-5.4%
"San Jose, CA - Notting Hill-Royal Crest",October 2013,$738K,0%,45.6%,9,28.6%,80%,13,30%,116.7%,6,100%,500%,16,0,3,101.8%,0.9%,-4%
"San Jose, CA - Notting Hill-Royal Crest",November 2013,$704K,-4.6%,64.3%,10,11.1%,66.7%,8,-38.5%,14.3%,2,-66.7%,100%,14,-3,3,102.4%,0.6%,-0.6%
"San Jose, CA - Notting Hill-Royal Crest",December 2013,$680K,-3.4%,29.9%,9,-10%,12.5%,6,-25%,20%,2,0%,,11,-3,-2,103.8%,1.4%,0.2%
"San Jose, CA - Notting Hill-Royal Crest",January 2014,$680K,0%,25.9%,7,-22.2%,0%,3,-50%,-25%,2,0%,,9,-2,-3,103.2%,-0.7%,1.5%
"San Jose, CA - Notting Hill-Royal Crest",February 2014,$713K,4.9%,9.1%,5,-28.6%,25%,5,66.7%,150%,2,0%,100%,10,1,-4,102.4%,-0.8%,0.9%
"San Jose, CA - Notting Hill-Royal Crest",March 2014,$460K,-35.5%,-35.5%,7,40%,250%,9,80%,125%,3,50%,50%,13,3,-4,104.5%,2.1%,5.8%
"San Jose, CA - Notting Hill-Royal Crest",April 2014,$460K,0%,-20.7%,7,0%,133.3%,7,-22.2%,-12.5%,1,-66.7%,-75%,10,-3,-1,107%,2.5%,2.3%
"San Jose, CA - Notting Hill-Royal Crest",May 2014,$568K,23.4%,-2.2%,8,14.3%,14.3%,9,28.6%,-18.2%,3,200%,0%,12,2,3,106.3%,-0.7%,1%
"San Jose, CA - Notting Hill-Royal Crest",June 2014,$875K,54.2%,50.9%,6,-25%,-33.3%,5,-44.4%,-54.5%,1,-66.7%,-75%,9,-3,0,105.2%,-1.1%,1%
"San Jose, CA - Notting Hill-Royal Crest",July 2014,$743K,-15.1%,21.7%,6,0%,-33.3%,9,80%,0%,4,300%,33.3%,22,13,13,103.6%,-1.6%,-0.3%
"San Jose, CA - Notting Hill-Royal Crest",August 2014,$726K,-2.2%,12.6%,8,33.3%,14.3%,8,-11.1%,-20%,2,-50%,-60%,15,-8,1,103.5%,-0.1%,1%
"San Jose, CA - Notting Hill-Royal Crest",September 2014,$714K,-1.7%,-3.3%,8,0%,14.3%,10,25%,0%,1,-50%,-66.7%,19,4,3,102.7%,-0.8%,1.9%
"San Jose, CA - Notting Hill-Royal Crest",October 2014,$750K,5.1%,1.6%,9,12.5%,0%,7,-30%,-46.2%,1,0%,-83.3%,14,-5,-2,103.2%,0.5%,1.4%
"San Jose, CA - Notting Hill-Royal Crest",November 2014,$750K,0%,6.5%,7,-22.2%,-30%,6,-14.3%,-25%,1,0%,-50%,13,-1,-1,103.7%,0.6%,1.3%
"San Jose, CA - Notting Hill-Royal Crest",December 2014,$760K,1.3%,11.8%,5,-28.6%,-44.4%,4,-33.3%,-33.3%,,,,10,-3,-1,104.6%,0.9%,0.8%
"San Jose, CA - Notting Hill-Royal Crest",January 2015,$750K,-1.3%,10.3%,3,-40%,-57.1%,3,-25%,0%,,,,16,6,7,103.4%,-1.2%,0.2%
"San Jose, CA - Notting Hill-Royal Crest",February 2015,$890K,18.7%,24.8%,2,-33.3%,-60%,5,66.7%,0%,2,,0%,23,7,13,104.4%,1%,1.9%
"San Jose, CA - Notting Hill-Royal Crest",March 2015,$526K,-40.9%,14.3%,5,150%,-28.6%,10,100%,11.1%,1,-50%,-66.7%,15,-9,2,105.2%,0.8%,0.7%
"San Jose, CA - Notting Hill-Royal Crest",April 2015,$529K,0.5%,14.9%,8,60%,14.3%,10,0%,42.9%,2,100%,100%,10,-5,0,107.8%,2.6%,0.7%
"San Jose, CA - Notting Hill-Royal Crest",May 2015,$529K,0%,-6.9%,8,0%,0%,7,-30%,-22.2%,1,-50%,-66.7%,10,0,-2,106.8%,-1%,0.4%
"San Jose, CA - Notting Hill-Royal Crest",June 2015,$800K,51.4%,-8.6%,8,0%,33.3%,4,-42.9%,-20%,1,0%,0%,12,2,3,107.8%,1.1%,2.6%
"San Jose, CA - Notting Hill-Royal Crest",July 2015,$800K,0%,7.7%,5,-37.5%,-16.7%,8,100%,-11.1%,2,100%,-50%,13,2,-9,106.2%,-1.7%,2.5%
"San Jose, CA - Notting Hill-Royal Crest",August 2015,$581K,-27.4%,-20%,7,40%,-12.5%,11,37.5%,37.5%,1,-50%,-50%,13,0,-2,107.7%,1.5%,4.1%
"San Jose, CA - Notting Hill-Royal Crest",September 2015,$581K,0%,-18.6%,9,28.6%,12.5%,11,0%,10%,1,0%,0%,9,-4,-10,107.2%,-0.4%,4.5%
"San Jose, CA - Notting Hill-Royal Crest",October 2015,$561K,-3.5%,-25.3%,8,-11.1%,-11.1%,7,-36.4%,0%,1,0%,0%,10,1,-5,107.5%,0.2%,4.3%
"San Jose, CA - Notting Hill-Royal Crest",November 2015,$586K,4.5%,-21.9%,5,-37.5%,-28.6%,4,-42.9%,-33.3%,,,,9,-1,-4,107.4%,-0.1%,3.7%
"San Jose, CA - Notting Hill-Royal Crest",December 2015,$900K,53.6%,18.4%,2,-60%,-60%,2,-50%,-50%,,,,11,2,1,105.8%,-1.6%,1.2%
"San Jose, CA - Notting Hill-Royal Crest",January 2016,$880K,-2.2%,17.3%,3,50%,0%,2,0%,-33.3%,,,,13,3,-3,109.9%,4.1%,6.6%
"San Jose, CA - Notting Hill-Royal Crest",February 2016,$880K,0%,-1.1%,3,0%,50%,3,50%,-40%,1,,-50%,13,0,-10,109.9%,0%,5.6%
"San Jose, CA - Notting Hill-Royal Crest",March 2016,$753K,-14.5%,43.1%,2,-33.3%,-60%,8,166.7%,-20%,5,400%,400%,14,1,-1,110%,0%,4.8%
"San Jose, CA - Notting Hill-Royal Crest",April 2016,$915K,21.6%,73.1%,5,150%,-37.5%,8,0%,-20%,1,-80%,-50%,13,-1,3,106.9%,-3%,-0.8%
"San Jose, CA - Notting Hill-Royal Crest",May 2016,$920K,0.5%,74.1%,7,40%,-12.5%,12,50%,71.4%,2,100%,100%,13,0,3,105.8%,-1.1%,-0.9%
"San Jose, CA - Notting Hill-Royal Crest",June 2016,$920K,0%,15%,11,57.1%,37.5%,10,-16.7%,150%,2,0%,100%,9,-4,-3,106.7%,0.9%,-1.1%
"San Jose, CA - Notting Hill-Royal Crest",July 2016,$921K,0.1%,15.1%,9,-18.2%,80%,11,10%,37.5%,3,50%,50%,12,3,-1,106.4%,-0.3%,0.3%
"San Jose, CA - Notting Hill-Royal Crest",August 2016,$900K,-2.3%,54.9%,11,22.2%,57.1%,7,-36.4%,-36.4%,3,0%,200%,14,2,1,106.2%,-0.2%,-1.4%
"San Jose, CA - Notting Hill-Royal Crest",September 2016,"$1,000K",11.1%,72.1%,6,-45.5%,-33.3%,7,0%,-36.4%,5,66.7%,400%,32,18,23,105.7%,-0.6%,-1.6%
"San Jose, CA - Notting Hill-Royal Crest",October 2016,$900K,-10%,60.6%,5,-16.7%,-37.5%,7,0%,0%,4,-20%,300%,14,-18,5,103.7%,-1.9%,-3.8%
"San Jose, CA - Notting Hill-Royal Crest",November 2016,$888K,-1.4%,51.5%,6,20%,20%,7,0%,75%,2,-50%,,29,15,20,102.4%,-1.4%,-5.1%
"San Jose, CA - Notting Hill-Royal Crest",December 2016,$888K,0%,-1.4%,8,33.3%,300%,4,-42.9%,100%,2,0%,,20,-10,9,102.7%,0.4%,-3.1%
"San Jose, CA - Oak Grove",January 2012,$150K,-1.6%,0%,12,50%,9.1%,18,12.5%,28.6%,9,12.5%,-43.8%,99,-27,1,100.5%,-0.5%,-1.5%
"San Jose, CA - Oak Grove",February 2012,$145K,-3.3%,-2.4%,12,0%,-14.3%,13,-27.8%,-23.5%,6,-33.3%,-64.7%,99,0,16,99.5%,-1%,-1.7%
"San Jose, CA - Oak Grove",March 2012,$141K,-2.8%,-3.8%,12,0%,20%,10,-23.1%,-37.5%,6,0%,-64.7%,68,-32,4,100%,0.5%,-1.2%
"San Jose, CA - Oak Grove",April 2012,$138K,-2.5%,-6.5%,14,16.7%,7.7%,9,-10%,-50%,7,16.7%,-65%,48,-20,15,100.2%,0.2%,2.2%
"San Jose, CA - Oak Grove",May 2012,$147K,6.9%,-2%,17,21.4%,30.8%,15,66.7%,0%,11,57.1%,-15.4%,34,-14,6,101.6%,1.4%,4%
"San Jose, CA - Oak Grove",June 2012,$165K,12.2%,6.5%,19,11.8%,-9.5%,20,33.3%,33.3%,9,-18.2%,-30.8%,19,-15,-7,102.9%,1.3%,4.6%
"San Jose, CA - Oak Grove",July 2012,$185K,12.1%,19.4%,17,-10.5%,0%,20,0%,42.9%,8,-11.1%,-38.5%,16,-3,-16,105.5%,2.6%,6%
"San Jose, CA - Oak Grove",August 2012,$204K,10.3%,33.3%,15,-11.8%,0%,16,-20%,60%,6,-25%,-45.5%,15,-1,-10,104.5%,-1%,4.8%
"San Jose, CA - Oak Grove",September 2012,$219K,7.1%,50.7%,14,-6.7%,100%,10,-37.5%,0%,1,-83.3%,-92.3%,23,8,-3,103.7%,-0.8%,4.3%
"San Jose, CA - Oak Grove",October 2012,$212K,-3%,46.2%,13,-7.1%,160%,11,10%,37.5%,1,0%,-90%,22,-1,-4,100.1%,-3.5%,2.1%
"San Jose, CA - Oak Grove",November 2012,$230K,8.5%,48.4%,11,-15.4%,83.3%,8,-27.3%,-50%,4,300%,-71.4%,23,1,-72,100.9%,0.7%,0.5%
"San Jose, CA - Oak Grove",December 2012,$227K,-1.3%,48.9%,6,-45.5%,-25%,11,37.5%,-31.3%,3,-25%,-62.5%,29,6,-97,98.3%,-2.5%,-2.7%
"San Jose, CA - Oak Grove",January 2013,$230K,1.3%,53.3%,7,16.7%,-41.7%,9,-18.2%,-50%,4,33.3%,-55.6%,23,-6,-76,103.7%,5.4%,3.2%
"San Jose, CA - Oak Grove",February 2013,$235K,2.2%,62.1%,8,14.3%,-33.3%,13,44.4%,0%,5,25%,-16.7%,18,-5,-81,105.3%,1.6%,5.8%
"San Jose, CA - Oak Grove",March 2013,$236K,0.2%,67%,14,75%,16.7%,14,7.7%,40%,3,-40%,-50%,14,-4,-54,109.8%,4.5%,9.8%
"San Jose, CA - Oak Grove",April 2013,$240K,1.8%,74.4%,14,0%,0%,13,-7.1%,44.4%,3,0%,-57.1%,13,-2,-36,108.7%,-1.1%,8.4%
"San Jose, CA - Oak Grove",May 2013,$243K,1.4%,65.3%,11,-21.4%,-35.3%,16,23.1%,6.7%,12,300%,9.1%,11,-2,-23,110.1%,1.4%,8.5%
"San Jose, CA - Oak Grove",June 2013,$256K,5.3%,55.2%,6,-45.5%,-68.4%,25,56.3%,25%,15,25%,66.7%,13,2,-6,101.7%,-8.4%,-1.2%
"San Jose, CA - Oak Grove",July 2013,$254K,-1%,37%,7,16.7%,-58.8%,24,-4%,20%,9,-40%,12.5%,14,1,-3,117.2%,15.5%,11.8%
"San Jose, CA - Oak Grove",August 2013,$271K,6.9%,32.8%,12,71.4%,-20%,18,-25%,12.5%,8,-11.1%,33.3%,39,26,24,110.6%,-6.6%,6.1%
"San Jose, CA - Oak Grove",September 2013,$280K,3.3%,28.1%,16,33.3%,14.3%,14,-22.2%,40%,16,100%,1500%,39,0,16,107.6%,-3%,3.9%
"San Jose, CA - Oak Grove",October 2013,$278K,-0.9%,30.9%,16,0%,23.1%,18,28.6%,63.6%,15,-6.3%,1400%,36,-4,14,101%,-6.6%,0.8%
"San Jose, CA - Oak Grove",November 2013,$268K,-3.4%,16.5%,14,-12.5%,27.3%,16,-11.1%,100%,12,-20%,200%,30,-6,7,99.7%,-1.3%,-1.2%
"San Jose, CA - Oak Grove",December 2013,$264K,-1.5%,16.3%,12,-14.3%,100%,7,-56.3%,-36.4%,9,-25%,200%,42,13,13,99.4%,-0.3%,1.1%
"San Jose, CA - Oak Grove",January 2014,$264K,0%,14.8%,8,-33.3%,14.3%,5,-28.6%,-44.4%,7,-22.2%,75%,70,28,47,98.1%,-1.3%,-5.6%
"San Jose, CA - Oak Grove",February 2014,$265K,0.4%,12.8%,9,12.5%,12.5%,9,80%,-30.8%,8,14.3%,60%,78,9,60,99.9%,1.8%,-5.4%
"San Jose, CA - Oak Grove",March 2014,$265K,0%,12.5%,12,33.3%,-14.3%,11,22.2%,-21.4%,5,-37.5%,66.7%,124,46,110,100.8%,1%,-9%
"San Jose, CA - Oak Grove",April 2014,$270K,1.9%,12.6%,14,16.7%,0%,10,-9.1%,-23.1%,5,0%,66.7%,32,-92,19,100.9%,0%,-7.8%
"San Jose, CA - Oak Grove",May 2014,$280K,3.7%,15.2%,13,-7.1%,18.2%,9,-10%,-43.8%,4,-20%,-66.7%,29,-3,18,100.4%,-0.5%,-9.7%
"San Jose, CA - Oak Grove",June 2014,$275K,-1.8%,7.4%,9,-30.8%,50%,13,44.4%,-48%,6,50%,-60%,29,0,16,100%,-0.4%,-1.7%
"San Jose, CA - Oak Grove",July 2014,$294K,6.9%,16%,10,11.1%,42.9%,16,23.1%,-33.3%,7,16.7%,-22.2%,21,-8,8,102.2%,2.2%,-15%
"San Jose, CA - Oak Grove",August 2014,$300K,2%,10.7%,11,10%,-8.3%,20,25%,11.1%,13,85.7%,62.5%,15,-6,-24,101.6%,-0.6%,-9%
"San Jose, CA - Oak Grove",September 2014,$300K,0%,7.1%,13,18.2%,-18.8%,17,-15%,21.4%,10,-23.1%,-37.5%,15,0,-24,102.4%,0.8%,-5.2%
"San Jose, CA - Oak Grove",October 2014,$298K,-0.7%,7.3%,14,7.7%,-12.5%,15,-11.8%,-16.7%,9,-10%,-40%,15,0,-21,101.1%,-1.3%,0.2%
"San Jose, CA - Oak Grove",November 2014,$292K,-1.8%,9%,12,-14.3%,-14.3%,9,-40%,-43.8%,8,-11.1%,-33.3%,32,17,3,101.4%,0.3%,1.7%
"San Jose, CA - Oak Grove",December 2014,$280K,-4.2%,6.1%,11,-8.3%,-8.3%,8,-11.1%,14.3%,4,-50%,-55.6%,35,3,-7,99.6%,-1.8%,0.2%
"San Jose, CA - Oak Grove",January 2015,$280K,0%,6.1%,13,18.2%,62.5%,9,12.5%,80%,6,50%,-14.3%,43,8,-27,98.5%,-1.1%,0.4%
"San Jose, CA - Oak Grove",February 2015,$277K,-1.1%,4.5%,11,-15.4%,22.2%,8,-11.1%,-11.1%,4,-33.3%,-50%,43,0,-35,99%,0.5%,-0.9%
"San Jose, CA - Oak Grove",March 2015,$277K,0%,4.5%,11,0%,-8.3%,10,25%,-9.1%,1,-75%,-80%,30,-13,-94,100.5%,1.5%,-0.4%
"San Jose, CA - Oak Grove",April 2015,$299K,7.9%,10.7%,9,-18.2%,-35.7%,10,0%,0%,3,200%,-40%,11,-19,-21,102.8%,2.4%,2%
"San Jose, CA - Oak Grove",May 2015,$299K,0%,6.8%,11,22.2%,-15.4%,14,40%,55.6%,6,100%,50%,11,0,-18,102.9%,0.1%,2.5%
"San Jose, CA - Oak Grove",June 2015,$329K,9.9%,19.5%,12,9.1%,33.3%,13,-7.1%,0%,4,-33.3%,-33.3%,11,0,-18,102.1%,-0.8%,2.1%
"San Jose, CA - Oak Grove",July 2015,$325K,-1.2%,10.4%,9,-25%,-10%,12,-7.7%,-25%,4,0%,-42.9%,29,18,8,101.4%,-0.7%,-0.8%
"San Jose, CA - Oak Grove",August 2015,$328K,0.9%,9.2%,8,-11.1%,-27.3%,6,-50%,-70%,2,-50%,-84.6%,36,7,21,101.9%,0.5%,0.3%
"San Jose, CA - Oak Grove",September 2015,$325K,-0.8%,8.3%,6,-25%,-53.8%,5,-16.7%,-70.6%,3,50%,-70%,27,-9,12,102.3%,0.4%,-0.1%
"San Jose, CA - Oak Grove",October 2015,$325K,0.1%,9.2%,7,16.7%,-50%,4,-20%,-73.3%,3,0%,-66.7%,32,5,17,100.9%,-1.4%,-0.2%
"San Jose, CA - Oak Grove",November 2015,$320K,-1.7%,9.3%,6,-14.3%,-50%,7,75%,-22.2%,3,0%,-62.5%,34,2,2,99.1%,-1.8%,-2.3%
"San Jose, CA - Oak Grove",December 2015,$335K,4.9%,19.6%,9,50%,-18.2%,7,0%,-12.5%,3,0%,-25%,36,2,1,103.6%,4.5%,4%
"San Jose, CA - Oak Grove",January 2016,$343K,2.2%,22.3%,6,-33.3%,-53.8%,11,57.1%,22.2%,7,133.3%,16.7%,31,-5,-12,106.6%,3%,8.1%
"San Jose, CA - Oak Grove",February 2016,$348K,1.5%,25.5%,9,50%,-18.2%,12,9.1%,50%,3,-57.1%,-25%,35,4,-8,106.3%,-0.3%,7.3%
"San Jose, CA - Oak Grove",March 2016,$357K,2.6%,28.7%,10,11.1%,-9.1%,17,41.7%,70%,3,0%,200%,15,-21,-16,104.6%,-1.7%,4.1%
"San Jose, CA - Oak Grove",April 2016,$358K,0.4%,19.7%,17,70%,88.9%,17,0%,70%,5,66.7%,66.7%,15,1,4,104.5%,-0.1%,1.7%
"San Jose, CA - Oak Grove",May 2016,$362K,1%,21%,14,-17.6%,27.3%,17,0%,21.4%,5,0%,-16.7%,13,-3,2,104.7%,0.2%,1.8%
"San Jose, CA - Oak Grove",June 2016,$364K,0.6%,10.8%,16,14.3%,33.3%,14,-17.6%,7.7%,7,40%,75%,16,4,5,104.2%,-0.5%,2.1%
"San Jose, CA - Oak Grove",July 2016,$382K,4.9%,17.7%,11,-31.3%,22.2%,14,0%,16.7%,8,14.3%,100%,23,7,-6,103.4%,-0.9%,2%
"San Jose, CA - Oak Grove",August 2016,$380K,-0.5%,16%,13,18.2%,62.5%,12,-14.3%,100%,7,-12.5%,250%,45,22,9,103.4%,0.1%,1.5%
"San Jose, CA - Oak Grove",September 2016,$380K,0%,17%,7,-46.2%,16.7%,10,-16.7%,100%,7,0%,133.3%,55,10,28,102%,-1.4%,-0.3%
"San Jose, CA - Oak Grove",October 2016,$375K,-1.3%,15.4%,9,28.6%,28.6%,7,-30%,75%,5,-28.6%,66.7%,55,0,23,102.9%,0.8%,2%
"San Jose, CA - Oak Grove",November 2016,$364K,-2.9%,14%,10,11.1%,66.7%,7,0%,0%,3,-40%,0%,58,3,24,103%,0.2%,4%
"San Jose, CA - Oak Grove",December 2016,$360K,-1.2%,7.5%,10,0%,11.1%,7,0%,0%,3,0%,0%,58,0,22,103.2%,0.1%,-0.4%
"San Jose, CA - Oster",January 2012,$460K,-0.2%,-14.8%,5,-16.7%,-28.6%,7,0%,-12.5%,5,25%,-28.6%,27,3,-49,94.9%,-0.7%,-4.7%
"San Jose, CA - Oster",February 2012,$462K,0.3%,-14.5%,7,40%,40%,7,0%,-22.2%,4,-20%,-55.6%,29,2,-95,95.8%,0.9%,-2.9%
"San Jose, CA - Oster",March 2012,$604K,30.9%,15%,6,-14.3%,100%,10,42.9%,25%,3,-25%,-57.1%,39,10,-30,100.7%,4.8%,1.1%
"San Jose, CA - Oster",April 2012,$605K,0.2%,14.2%,8,33.3%,100%,7,-30%,-22.2%,1,-66.7%,-83.3%,13,-27,-34,100.7%,0.1%,-1%
"San Jose, CA - Oster",May 2012,$638K,5.4%,17.5%,8,0%,0%,4,-42.9%,-42.9%,2,100%,-71.4%,11,-2,-17,100.8%,0%,1.3%
"San Jose, CA - Oster",June 2012,$633K,-0.8%,10.6%,4,-50%,-55.6%,1,-75%,-85.7%,1,-50%,-83.3%,11,0,-67,99.6%,-1.2%,0.6%
"San Jose, CA - Oster",July 2012,$678K,7.1%,18.4%,2,-50%,-71.4%,3,200%,-25%,2,100%,-60%,46,36,-33,98.2%,-1.4%,0.3%
"San Jose, CA - Oster",August 2012,"$1,040K",53.5%,85.5%,2,0%,-66.7%,7,133.3%,40%,5,150%,66.7%,10,-36,-110,102.6%,4.4%,5.2%
"San Jose, CA - Oster",September 2012,$692K,-33.5%,45.9%,3,50%,-50%,9,28.6%,80%,3,-40%,0%,10,0,-48,103.9%,1.3%,6.9%
"San Jose, CA - Oster",October 2012,$630K,-9%,16.7%,5,66.7%,-16.7%,12,33.3%,100%,2,-33.3%,-50%,12,2,-11,102.3%,-1.6%,5.3%
"San Jose, CA - Oster",November 2012,$608K,-3.5%,6.9%,8,60%,166.7%,9,-25%,12.5%,,,,13,1,-9,102.4%,0.1%,4.5%
"San Jose, CA - Oster",December 2012,$605K,-0.5%,31.3%,11,37.5%,83.3%,11,22.2%,57.1%,1,,-75%,14,1,-11,102%,-0.3%,6.5%
"San Jose, CA - Oster",January 2013,$627K,3.6%,36.3%,12,9.1%,140%,8,-27.3%,14.3%,1,0%,-80%,13,-1,-14,101.6%,-0.4%,6.7%
"San Jose, CA - Oster",February 2013,$650K,3.7%,40.8%,9,-25%,28.6%,11,37.5%,57.1%,3,200%,-25%,15,2,-14,100.7%,-0.9%,4.9%
"San Jose, CA - Oster",March 2013,$710K,9.2%,17.5%,9,0%,50%,11,0%,10%,1,-66.7%,-66.7%,11,-5,-29,104%,3.3%,3.4%
"San Jose, CA - Oster",April 2013,$780K,9.9%,28.9%,9,0%,12.5%,10,-9.1%,42.9%,1,0%,0%,11,0,-2,106.4%,2.4%,5.7%
"San Jose, CA - Oster",May 2013,$901K,15.5%,41.3%,8,-11.1%,0%,9,-10%,125%,4,300%,100%,11,1,1,107%,0.6%,6.3%
"San Jose, CA - Oster",June 2013,$830K,-7.9%,31.2%,6,-25%,50%,10,11.1%,900%,6,50%,500%,12,1,2,103.8%,-3.2%,4.2%
"San Jose, CA - Oster",July 2013,$820K,-1.2%,21%,7,16.7%,250%,12,20%,300%,4,-33.3%,100%,11,-1,-35,102.4%,-1.4%,4.2%
"San Jose, CA - Oster",August 2013,$790K,-3.7%,-24%,10,42.9%,400%,12,0%,71.4%,3,-25%,-40%,15,4,5,101.9%,-0.6%,-0.7%
"San Jose, CA - Oster",September 2013,$789K,-0.1%,14.1%,12,20%,300%,10,-16.7%,11.1%,1,-66.7%,-66.7%,14,-1,4,101.6%,-0.3%,-2.3%
"San Jose, CA - Oster",October 2013,$725K,-8.2%,15.1%,12,0%,140%,11,10%,-8.3%,2,100%,0%,14,0,2,102.1%,0.5%,-0.2%
"San Jose, CA - Oster",November 2013,$720K,-0.7%,18.4%,11,-8.3%,37.5%,11,0%,22.2%,4,100%,,11,-3,-2,103.1%,1.1%,0.8%
"San Jose, CA - Oster",December 2013,$720K,0%,19%,11,0%,0%,8,-27.3%,-27.3%,1,-75%,0%,12,1,-2,103.4%,0.3%,1.4%
"San Jose, CA - Oster",January 2014,$742K,3.1%,18.3%,9,-18.2%,-25%,10,25%,25%,4,300%,300%,11,-1,-2,103.6%,0.2%,2%
"San Jose, CA - Oster",February 2014,$788K,6.1%,21.2%,8,-11.1%,-11.1%,8,-20%,-27.3%,1,-75%,-66.7%,11,-1,-5,103.9%,0.3%,3.2%
"San Jose, CA - Oster",March 2014,$838K,6.3%,18%,8,0%,-11.1%,13,62.5%,18.2%,2,100%,100%,13,2,2,104.3%,0.4%,0.2%
"San Jose, CA - Oster",April 2014,$872K,4.1%,11.8%,10,25%,11.1%,12,-7.7%,20%,3,50%,200%,19,6,8,102.6%,-1.7%,-3.8%
"San Jose, CA - Oster",May 2014,$857K,-1.8%,-4.9%,14,40%,75%,12,0%,33.3%,1,-66.7%,-75%,14,-5,3,104.3%,1.7%,-2.7%
"San Jose, CA - Oster",June 2014,$855K,-0.2%,3%,11,-21.4%,83.3%,10,-16.7%,0%,2,100%,-66.7%,12,-2,0,105.2%,0.9%,1.3%
"San Jose, CA - Oster",July 2014,$819K,-4.3%,-0.2%,10,-9.1%,42.9%,6,-40%,-50%,1,-50%,-75%,11,-2,-1,105.8%,0.6%,3.4%
"San Jose, CA - Oster",August 2014,$787K,-3.8%,-0.4%,6,-40%,-40%,5,-16.7%,-58.3%,2,100%,-33.3%,10,-1,-5,102.5%,-3.3%,0.7%
"San Jose, CA - Oster",September 2014,$749K,-4.8%,-5.1%,5,-16.7%,-58.3%,5,0%,-50%,2,0%,100%,10,1,-4,101.1%,-1.4%,-0.5%
"San Jose, CA - Oster",October 2014,$780K,4.1%,7.6%,7,40%,-41.7%,7,40%,-36.4%,2,0%,0%,10,0,-4,104.7%,3.6%,2.6%
"San Jose, CA - Oster",November 2014,$900K,15.4%,25%,5,-28.6%,-54.5%,8,14.3%,-27.3%,2,0%,-50%,10,0,-1,106.6%,1.9%,3.5%
"San Jose, CA - Oster",December 2014,$900K,0%,25%,5,0%,-54.5%,6,-25%,-25%,1,-50%,0%,10,0,-2,106.6%,0%,3.2%
"San Jose, CA - Oster",January 2015,$900K,0%,21.3%,2,-60%,-77.8%,3,-50%,-70%,1,0%,-75%,32,22,21,107.7%,1.1%,4%
"San Jose, CA - Oster",February 2015,$900K,0%,14.3%,2,0%,-75%,6,100%,-25%,3,200%,200%,32,0,22,107.7%,0%,3.8%
"San Jose, CA - Oster",March 2015,$927K,3%,10.7%,4,100%,-50%,7,16.7%,-46.2%,3,0%,50%,14,-19,1,110.9%,3.2%,6.6%
"San Jose, CA - Oster",April 2015,$919K,-0.9%,5.4%,6,50%,-40%,11,57.1%,-8.3%,4,33.3%,33.3%,9,-5,-10,115.3%,4.4%,12.7%
"San Jose, CA - Oster",May 2015,$925K,0.7%,8%,10,66.7%,-28.6%,7,-36.4%,-41.7%,1,-75%,0%,9,1,-5,111.2%,-4.1%,6.9%
"San Jose, CA - Oster",June 2015,$894K,-3.4%,4.6%,10,0%,-9.1%,8,14.3%,-20%,2,100%,0%,11,2,-2,108.4%,-2.8%,3.2%
"San Jose, CA - Oster",July 2015,$900K,0.7%,10%,7,-30%,-30%,9,12.5%,50%,5,150%,400%,14,4,4,102.9%,-5.5%,-2.9%
"San Jose, CA - Oster",August 2015,$950K,5.6%,20.7%,7,0%,16.7%,11,22.2%,120%,2,-60%,0%,20,6,11,102.4%,-0.5%,-0.1%
"San Jose, CA - Oster",September 2015,$936K,-1.5%,24.9%,10,42.9%,100%,11,0%,120%,3,50%,50%,19,-2,9,103.4%,1%,2.3%
"San Jose, CA - Oster",October 2015,$936K,0%,19.9%,10,0%,42.9%,8,-27.3%,14.3%,2,-33.3%,0%,19,0,9,103.6%,0.2%,-1.1%
"San Jose, CA - Oster",November 2015,$920K,-1.7%,2.2%,9,-10%,80%,5,-37.5%,-37.5%,,,,19,1,9,101.7%,-1.9%,-4.9%
