Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Notting Hill-Royal Crest",April 2012,$571K,10.8%,3%,4,300%,-55.6%,5,25%,-54.5%,1,,-85.7%,11,-89,-7,101%,14.1%,3.5%
"San Jose, CA - Notting Hill-Royal Crest",May 2012,$536K,-6%,-7.1%,5,25%,-37.5%,5,0%,-54.5%,1,0%,-75%,10,-1,-7,101.2%,0.2%,4.1%
"San Jose, CA - Notting Hill-Royal Crest",June 2012,$536K,0%,-2.1%,5,0%,-37.5%,3,-40%,-66.7%,1,0%,-66.7%,9,-1,-7,103.2%,2.1%,3.5%
"San Jose, CA - Notting Hill-Royal Crest",July 2012,$498K,-7.2%,-22.3%,2,-60%,-60%,3,0%,-57.1%,2,100%,100%,9,-1,-20,99.6%,-3.6%,-1.1%
"San Jose, CA - Notting Hill-Royal Crest",August 2012,$555K,11.6%,-2.3%,2,0%,-75%,3,0%,-72.7%,2,0%,-60%,8,-1,-13,102%,2.4%,1.7%
"San Jose, CA - Notting Hill-Royal Crest",September 2012,$625K,12.6%,11.9%,1,-50%,-87.5%,3,0%,-66.7%,1,-50%,-66.7%,9,1,-12,106.8%,4.8%,8.7%
"San Jose, CA - Notting Hill-Royal Crest",October 2012,$625K,0%,11.9%,3,200%,-70%,2,-33.3%,-75%,,,,13,4,-1,103.9%,-2.9%,5.6%
"San Jose, CA - Notting Hill-Royal Crest",November 2012,$540K,-13.6%,-3.1%,3,0%,-57.1%,4,100%,33.3%,1,,,38,25,25,100.5%,-3.5%,3.2%
"San Jose, CA - Notting Hill-Royal Crest",December 2012,$580K,7.4%,-3.9%,5,66.7%,-16.7%,3,-25%,0%,,,,15,-23,-7,103.1%,2.6%,5.3%
"San Jose, CA - Notting Hill-Royal Crest",January 2013,$654K,12.7%,34.7%,4,-20%,33.3%,4,33.3%,300%,,,,20,5,-12,99.5%,-3.5%,1.6%
"San Jose, CA - Notting Hill-Royal Crest",February 2013,$727K,11.2%,17.7%,3,-25%,50%,2,-50%,0%,1,,0%,15,-5,-6,100.5%,1%,0.3%
"San Jose, CA - Notting Hill-Royal Crest",March 2013,$714K,-1.9%,38.5%,2,-33.3%,100%,3,50%,-25%,1,0%,,17,2,-82,98.7%,-1.8%,11.8%
"San Jose, CA - Notting Hill-Royal Crest",April 2013,$640K,-10.3%,12.2%,2,0%,-50%,6,100%,20%,4,300%,300%,21,4,10,104.4%,5.7%,3.5%
"San Jose, CA - Notting Hill-Royal Crest",May 2013,$705K,10.2%,31.5%,4,100%,-20%,8,33.3%,60%,3,-25%,200%,10,-11,-1,104.8%,0.3%,3.6%
"San Jose, CA - Notting Hill-Royal Crest",June 2013,$660K,-6.4%,23.1%,6,50%,20%,8,0%,166.7%,3,0%,200%,12,2,3,103.4%,-1.4%,0.1%
"San Jose, CA - Notting Hill-Royal Crest",July 2013,$678K,2.7%,36.2%,6,0%,200%,7,-12.5%,133.3%,3,0%,50%,9,-3,1,104%,0.7%,4.4%
"San Jose, CA - Notting Hill-Royal Crest",August 2013,$692K,2.1%,24.6%,6,0%,200%,8,14.3%,166.7%,4,33.3%,100%,12,3,4,103.3%,-0.7%,1.3%
"San Jose, CA - Notting Hill-Royal Crest",September 2013,$740K,7%,18.4%,6,0%,500%,8,0%,166.7%,3,-25%,200%,14,2,5,101.3%,-1.9%,-5.5%
"San Jose, CA - Notting Hill-Royal Crest",October 2013,$740K,0%,18.4%,8,33.3%,166.7%,9,12.5%,350%,4,33.3%,,14,0,1,102.1%,0.8%,-1.8%
"San Jose, CA - Notting Hill-Royal Crest",November 2013,$728K,-1.7%,34.7%,8,0%,166.7%,5,-44.4%,25%,2,-50%,100%,14,0,-25,102.2%,0%,1.7%
"San Jose, CA - Notting Hill-Royal Crest",December 2013,$713K,-2%,22.9%,7,-12.5%,40%,4,-20%,33.3%,2,0%,,11,-3,-4,104%,1.8%,0.9%
"San Jose, CA - Notting Hill-Royal Crest",January 2014,$713K,0%,9.1%,5,-28.6%,25%,2,-50%,-50%,1,-50%,,9,-2,-11,102.9%,-1.1%,3.3%
"San Jose, CA - Notting Hill-Royal Crest",February 2014,$720K,0.9%,-1%,4,-20%,33.3%,3,50%,50%,2,100%,100%,10,1,-6,103%,0.2%,2.5%
"San Jose, CA - Notting Hill-Royal Crest",March 2014,$726K,0.9%,1.8%,3,-25%,50%,5,66.7%,66.7%,2,0%,100%,10,1,-7,108.5%,5.5%,9.8%
"San Jose, CA - Notting Hill-Royal Crest",April 2014,$726K,0%,13.4%,3,0%,50%,4,-20%,-33.3%,1,-50%,-75%,10,0,-11,111.6%,3.1%,7.2%
"San Jose, CA - Notting Hill-Royal Crest",May 2014,"$1,025K",41.2%,45.4%,4,33.3%,0%,6,50%,-25%,2,100%,-33.3%,12,2,3,109.1%,-2.5%,4.3%
"San Jose, CA - Notting Hill-Royal Crest",June 2014,$995K,-3%,50.8%,5,25%,-16.7%,4,-33.3%,-50%,1,-50%,-66.7%,11,-1,-1,104.6%,-4.5%,1.2%
"San Jose, CA - Notting Hill-Royal Crest",July 2014,$755K,-24.1%,11.4%,5,0%,-16.7%,7,75%,0%,3,200%,0%,14,3,5,103.6%,-0.9%,-0.4%
"San Jose, CA - Notting Hill-Royal Crest",August 2014,$743K,-1.7%,7.4%,6,20%,0%,7,0%,-12.5%,2,-33.3%,-50%,15,1,3,103%,-0.6%,-0.2%
"San Jose, CA - Notting Hill-Royal Crest",September 2014,$736K,-0.9%,-0.5%,6,0%,0%,9,28.6%,12.5%,1,-50%,-66.7%,19,4,5,102%,-1.1%,0.6%
"San Jose, CA - Notting Hill-Royal Crest",October 2014,$755K,2.6%,2%,8,33.3%,0%,7,-22.2%,-22.2%,1,0%,-75%,14,-5,1,102.7%,0.8%,0.6%
"San Jose, CA - Notting Hill-Royal Crest",November 2014,$750K,-0.7%,3.1%,7,-12.5%,-12.5%,6,-14.3%,20%,1,0%,-50%,13,-1,-1,103.7%,1%,1.6%
"San Jose, CA - Notting Hill-Royal Crest",December 2014,$760K,1.3%,6.6%,5,-28.6%,-28.6%,4,-33.3%,0%,,,,10,-3,-1,104.6%,0.9%,0.6%
"San Jose, CA - Notting Hill-Royal Crest",January 2015,$750K,-1.3%,5.2%,3,-40%,-40%,3,-25%,50%,,,,16,6,7,103.4%,-1.2%,0.5%
"San Jose, CA - Notting Hill-Royal Crest",February 2015,$890K,18.7%,23.7%,2,-33.3%,-50%,2,-33.3%,-33.3%,,,,23,7,14,104.4%,1%,1.3%
"San Jose, CA - Notting Hill-Royal Crest",March 2015,$890K,0%,22.6%,2,0%,-33.3%,5,150%,0%,1,,-50%,23,0,13,104.4%,0%,-4.2%
"San Jose, CA - Notting Hill-Royal Crest",April 2015,"$1,080K",21.3%,48.8%,3,50%,0%,4,-20%,0%,1,0%,0%,11,-12,1,107.3%,2.9%,-4.4%
"San Jose, CA - Notting Hill-Royal Crest",May 2015,$938K,-13.1%,-8.5%,3,0%,-25%,4,0%,-33.3%,1,0%,-50%,11,0,-1,104.6%,-2.7%,-4.5%
"San Jose, CA - Notting Hill-Royal Crest",June 2015,$938K,0%,-5.7%,5,66.7%,0%,3,-25%,-25%,1,0%,0%,12,1,1,107.8%,3.2%,3.2%
"San Jose, CA - Notting Hill-Royal Crest",July 2015,$820K,-12.6%,8.6%,4,-20%,-20%,5,66.7%,-28.6%,,,,13,1,-2,107.6%,-0.2%,4%
"San Jose, CA - Notting Hill-Royal Crest",August 2015,$840K,2.4%,13.1%,3,-25%,-50%,5,0%,-28.6%,,,,12,-1,-3,110.1%,2.5%,7.1%
"San Jose, CA - Notting Hill-Royal Crest",September 2015,$880K,4.8%,19.6%,3,0%,-50%,5,0%,-44.4%,1,,0%,9,-3,-10,105.9%,-4.3%,3.9%
"San Jose, CA - Notting Hill-Royal Crest",October 2015,"$1,034K",17.5%,37%,2,-33.3%,-75%,4,-20%,-42.9%,1,0%,0%,9,0,-5,106.2%,0.3%,3.4%
"San Jose, CA - Notting Hill-Royal Crest",November 2015,"$1,034K",0%,37.9%,2,0%,-71.4%,4,0%,-33.3%,,,,9,0,-4,106.2%,0%,2.4%
"San Jose, CA - Notting Hill-Royal Crest",December 2015,$900K,-13%,18.4%,2,0%,-60%,2,-50%,-50%,,,,11,2,1,105.8%,-0.3%,1.2%
"San Jose, CA - Notting Hill-Royal Crest",January 2016,$900K,0%,20%,2,0%,-33.3%,1,-50%,-66.7%,,,,11,0,-6,105.8%,0%,2.5%
"San Jose, CA - Notting Hill-Royal Crest",February 2016,$900K,0%,1.1%,2,0%,0%,2,100%,0%,1,,,11,0,-13,105.8%,0%,1.5%
"San Jose, CA - Notting Hill-Royal Crest",March 2016,$915K,1.7%,2.8%,1,-50%,-50%,6,200%,20%,4,300%,300%,13,3,-10,101.8%,-4.1%,-2.6%
"San Jose, CA - Notting Hill-Royal Crest",April 2016,$943K,3%,-12.7%,4,300%,33.3%,7,16.7%,75%,1,-75%,0%,11,-3,-1,106%,4.2%,-1.3%
"San Jose, CA - Notting Hill-Royal Crest",May 2016,$928K,-1.5%,-1.1%,6,50%,100%,9,28.6%,125%,1,0%,0%,11,1,0,105.1%,-0.9%,0.5%
"San Jose, CA - Notting Hill-Royal Crest",June 2016,$929K,0.1%,-1%,8,33.3%,60%,7,-22.2%,133.3%,1,0%,0%,8,-4,-5,108%,2.9%,0.2%
"San Jose, CA - Notting Hill-Royal Crest",July 2016,$936K,0.8%,14.1%,7,-12.5%,75%,8,14.3%,60%,2,100%,,9,2,-4,108.3%,0.3%,0.7%
"San Jose, CA - Notting Hill-Royal Crest",August 2016,$936K,-0.1%,11.4%,8,14.3%,166.7%,6,-25%,20%,3,50%,,14,5,2,108.5%,0.1%,-1.6%
"San Jose, CA - Notting Hill-Royal Crest",September 2016,"$1,100K",17.6%,25%,5,-37.5%,66.7%,7,16.7%,40%,5,66.7%,400%,14,1,5,106.5%,-2%,0.6%
"San Jose, CA - Notting Hill-Royal Crest",October 2016,$905K,-17.7%,-12.5%,4,-20%,100%,6,-14.3%,50%,3,-40%,200%,14,0,5,104.3%,-2.2%,-1.9%
"San Jose, CA - Notting Hill-Royal Crest",November 2016,$910K,0.6%,-12%,5,25%,150%,5,-16.7%,25%,2,-33.3%,,26,12,17,101.4%,-2.9%,-4.8%
"San Jose, CA - Notting Hill-Royal Crest",December 2016,$920K,1.1%,2.2%,6,20%,200%,2,-60%,0%,2,0%,,20,-7,9,102.1%,0.8%,-3.7%
"San Jose, CA - Oak Grove",April 2012,$450K,,,1,,,1,,,1,,,48,,,104%,,
"San Jose, CA - Oak Grove",May 2012,$450K,0%,,1,0%,,2,100%,,2,100%,,48,0,,104%,0%,
"San Jose, CA - Oak Grove",June 2012,$450K,0%,,1,0%,,2,0%,,,,,48,0,,104%,0%,
"San Jose, CA - Oak Grove",July 2012,$520K,15.6%,,3,200%,,2,0%,,,,,13,-35,,108.5%,4.5%,
"San Jose, CA - Oak Grove",August 2012,$520K,0%,,3,0%,,3,50%,,1,,,13,0,,108.5%,0%,
"San Jose, CA - Oak Grove",September 2012,$530K,1.9%,,4,33.3%,,2,-33.3%,,,,,10,-3,,106.6%,-1.8%,
"San Jose, CA - Oak Grove",October 2012,$541K,2.1%,,1,-75%,,2,0%,,,,,7,-3,,101.1%,-5.5%,
"San Jose, CA - Oak Grove",November 2012,$546K,0.8%,,2,100%,,,,,,,,22,15,,100.6%,-0.6%,
"San Jose, CA - Oak Grove",December 2012,$550K,0.8%,,1,-50%,,,,,,,,37,15,,100%,-0.6%,
"San Jose, CA - Oak Grove",January 2013,$550K,0%,,1,0%,,,,,,,,37,0,,100%,0%,
"San Jose, CA - Oak Grove",August 2013,$609K,,17.1%,1,,-66.7%,2,,-33.3%,,,,39,,26,98.4%,,-10.1%
"San Jose, CA - Oak Grove",September 2013,$630K,3.4%,18.8%,2,100%,-50%,1,-50%,-50%,,,,25,-15,15,97.3%,-1%,-9.3%
"San Jose, CA - Oak Grove",October 2013,$630K,0%,16.4%,2,0%,100%,1,0%,-50%,,,,25,0,18,97.3%,0%,-3.8%
"San Jose, CA - Oak Grove",November 2013,$650K,3.3%,19.2%,1,-50%,-50%,,,,,,,10,-15,-12,96.3%,-1%,-4.3%
"San Jose, CA - Oak Grove",July 2014,$675K,,,1,,,1,,,,,,21,,,101.5%,,
"San Jose, CA - Oak Grove",August 2014,$675K,0%,10.8%,1,0%,0%,1,0%,-50%,1,,,21,0,-18,101.5%,0%,3.1%
"San Jose, CA - Oak Grove",September 2014,$675K,0%,7.2%,1,0%,-50%,1,0%,0%,1,0%,,21,0,-4,101.5%,0%,4.2%
"San Jose, CA - Oak Grove",November 2014,$718K,,10.5%,1,,0%,,,,,,,93,,83,98.6%,,2.3%
"San Jose, CA - Oak Grove",December 2014,$718K,0%,,1,0%,,,,,,,,93,0,,98.6%,0%,
"San Jose, CA - Oak Grove",January 2015,$718K,0%,,1,0%,,,,,,,,93,0,,98.6%,0%,
"San Jose, CA - Oak Grove",June 2015,$704K,,,1,,,2,,,,,,68,,,98.5%,,
"San Jose, CA - Oak Grove",July 2015,$704K,0%,4.3%,1,0%,0%,1,-50%,0%,,,,68,0,47,98.5%,0%,-3.1%
"San Jose, CA - Oak Grove",August 2015,$704K,0%,4.3%,1,0%,0%,,,,,,,68,0,47,98.5%,0%,-3.1%
"San Jose, CA - Oster",January 2012,$460K,-0.2%,-14.8%,5,-16.7%,-28.6%,7,0%,16.7%,5,25%,-16.7%,27,3,-49,94.9%,-0.7%,-4.7%
"San Jose, CA - Oster",February 2012,$462K,0.3%,-14.5%,7,40%,40%,7,0%,0%,4,-20%,-50%,29,2,-95,95.8%,0.9%,-2.9%
"San Jose, CA - Oster",March 2012,$598K,29.6%,-19.7%,5,-28.6%,150%,9,28.6%,28.6%,3,-25%,-50%,64,35,-48,100.6%,4.8%,2.4%
"San Jose, CA - Oster",April 2012,$600K,0.3%,8.1%,7,40%,133.3%,6,-33.3%,-33.3%,1,-66.7%,-80%,11,-53,-66,100.8%,0.1%,-0.9%
"San Jose, CA - Oster",May 2012,$610K,1.7%,9.9%,7,0%,0%,3,-50%,-57.1%,2,100%,-66.7%,10,-1,-30,100.8%,0%,1.6%
"San Jose, CA - Oster",June 2012,$633K,3.7%,10.6%,4,-42.9%,-55.6%,1,-66.7%,-85.7%,1,-50%,-83.3%,11,1,-67,99.6%,-1.2%,0.6%
"San Jose, CA - Oster",July 2012,$678K,7.1%,17.7%,2,-50%,-66.7%,3,200%,-25%,2,100%,-60%,46,36,-14,98.2%,-1.4%,0.4%
"San Jose, CA - Oster",August 2012,"$1,040K",53.5%,70.5%,2,0%,-60%,7,133.3%,40%,5,150%,66.7%,10,-36,-83,102.6%,4.4%,5.4%
"San Jose, CA - Oster",September 2012,$692K,-33.5%,35.4%,3,50%,-40%,8,14.3%,60%,2,-60%,-33.3%,10,0,-13,103.9%,1.3%,7.3%
"San Jose, CA - Oster",October 2012,$630K,-9%,16.7%,5,66.7%,-16.7%,11,37.5%,83.3%,2,0%,-50%,12,2,-11,102.3%,-1.6%,5.3%
"San Jose, CA - Oster",November 2012,$608K,-3.5%,6.9%,8,60%,166.7%,8,-27.3%,0%,,,,13,1,-9,102.4%,0.1%,4.5%
"San Jose, CA - Oster",December 2012,$606K,-0.4%,31.4%,10,25%,66.7%,11,37.5%,57.1%,1,,-75%,13,0,-12,102.2%,-0.1%,6.7%
"San Jose, CA - Oster",January 2013,$644K,6.4%,40%,11,10%,120%,8,-27.3%,14.3%,1,0%,-80%,12,-1,-15,101.7%,-0.5%,6.8%
"San Jose, CA - Oster",February 2013,$650K,0.9%,40.8%,8,-27.3%,14.3%,11,37.5%,57.1%,3,200%,-25%,12,0,-17,100.8%,-0.9%,5%
"San Jose, CA - Oster",March 2013,$710K,9.2%,18.7%,9,12.5%,80%,11,0%,22.2%,1,-66.7%,-66.7%,11,-2,-54,104%,3.2%,3.4%
"San Jose, CA - Oster",April 2013,$780K,9.9%,30%,9,0%,28.6%,10,-9.1%,66.7%,1,0%,0%,11,0,-1,106.4%,2.4%,5.7%
"San Jose, CA - Oster",May 2013,$901K,15.5%,47.7%,8,-11.1%,14.3%,9,-10%,200%,4,300%,100%,11,1,1,107%,0.6%,6.3%
"San Jose, CA - Oster",June 2013,$830K,-7.9%,31.2%,6,-25%,50%,10,11.1%,900%,6,50%,500%,12,1,2,103.8%,-3.2%,4.2%
"San Jose, CA - Oster",July 2013,$820K,-1.2%,21%,7,16.7%,250%,12,20%,300%,4,-33.3%,100%,11,-1,-35,102.4%,-1.4%,4.2%
"San Jose, CA - Oster",August 2013,$790K,-3.7%,-24%,10,42.9%,400%,12,0%,71.4%,3,-25%,-40%,15,4,5,101.9%,-0.6%,-0.7%
"San Jose, CA - Oster",September 2013,$789K,-0.1%,14.1%,12,20%,300%,10,-16.7%,25%,1,-66.7%,-50%,14,-1,4,101.6%,-0.3%,-2.3%
"San Jose, CA - Oster",October 2013,$725K,-8.2%,15.1%,12,0%,140%,11,10%,0%,2,100%,0%,14,0,2,102.1%,0.5%,-0.2%
"San Jose, CA - Oster",November 2013,$720K,-0.7%,18.4%,11,-8.3%,37.5%,11,0%,37.5%,4,100%,,11,-3,-2,103.1%,1.1%,0.8%
"San Jose, CA - Oster",December 2013,$720K,0%,18.9%,11,0%,10%,8,-27.3%,-27.3%,1,-75%,0%,12,1,-1,103.4%,0.3%,1.2%
"San Jose, CA - Oster",January 2014,$742K,3.1%,15.2%,9,-18.2%,-18.2%,10,25%,25%,4,300%,300%,11,-1,-1,103.6%,0.2%,1.9%
"San Jose, CA - Oster",February 2014,$788K,6.1%,21.2%,8,-11.1%,0%,7,-30%,-36.4%,1,-75%,-66.7%,11,-1,-2,103.9%,0.3%,3.1%
"San Jose, CA - Oster",March 2014,$843K,7%,18.7%,7,-12.5%,-22.2%,12,71.4%,9.1%,2,100%,100%,10,-1,-1,105.1%,1.2%,1%
"San Jose, CA - Oster",April 2014,$901K,6.9%,15.5%,9,28.6%,0%,11,-8.3%,10%,3,50%,200%,22,12,12,103%,-2%,-3.4%
"San Jose, CA - Oster",May 2014,$892K,-1%,-1%,13,44.4%,62.5%,12,9.1%,33.3%,1,-66.7%,-75%,13,-9,2,104.7%,1.7%,-2.3%
"San Jose, CA - Oster",June 2014,$855K,-4.1%,3%,11,-15.4%,83.3%,10,-16.7%,0%,2,100%,-66.7%,12,-1,0,105.2%,0.4%,1.3%
"San Jose, CA - Oster",July 2014,$819K,-4.3%,-0.2%,10,-9.1%,42.9%,5,-50%,-58.3%,1,-50%,-75%,11,-2,-1,105.8%,0.6%,3.4%
"San Jose, CA - Oster",August 2014,$825K,0.8%,4.4%,5,-50%,-50%,4,-20%,-66.7%,2,100%,-33.3%,9,-2,-6,103.1%,-2.7%,1.2%
"San Jose, CA - Oster",September 2014,$779K,-5.6%,-1.4%,4,-20%,-66.7%,4,0%,-60%,2,0%,100%,10,1,-5,101.4%,-1.7%,-0.2%
"San Jose, CA - Oster",October 2014,$840K,7.9%,15.9%,6,50%,-50%,7,75%,-36.4%,2,0%,0%,10,1,-4,105.5%,4.1%,3.4%
"San Jose, CA - Oster",November 2014,$900K,7.1%,25%,5,-16.7%,-54.5%,7,0%,-36.4%,1,-50%,-75%,10,0,-1,106.6%,1.1%,3.5%
"San Jose, CA - Oster",December 2014,$900K,0%,25%,5,0%,-54.5%,5,-28.6%,-37.5%,1,0%,0%,10,0,-2,106.6%,0%,3.2%
"San Jose, CA - Oster",January 2015,$975K,8.3%,31.4%,1,-80%,-88.9%,2,-60%,-80%,1,0%,-75%,13,3,2,112.2%,5.6%,8.6%
"San Jose, CA - Oster",February 2015,$975K,0%,23.8%,1,0%,-87.5%,6,200%,-14.3%,3,200%,200%,13,0,3,112.2%,0%,8.3%
"San Jose, CA - Oster",March 2015,$975K,0%,15.7%,3,200%,-57.1%,7,16.7%,-41.7%,3,0%,50%,13,0,3,113.5%,1.3%,8.4%
"San Jose, CA - Oster",April 2015,$919K,-5.7%,2%,6,100%,-33.3%,11,57.1%,0%,4,33.3%,33.3%,9,-5,-14,115.3%,1.8%,12.2%
"San Jose, CA - Oster",May 2015,$925K,0.7%,3.7%,10,66.7%,-23.1%,7,-36.4%,-41.7%,1,-75%,0%,9,1,-4,111.2%,-4.1%,6.4%
"San Jose, CA - Oster",June 2015,$894K,-3.4%,4.6%,10,0%,-9.1%,8,14.3%,-20%,2,100%,0%,11,2,-2,108.4%,-2.8%,3.2%
"San Jose, CA - Oster",July 2015,$900K,0.7%,10%,7,-30%,-30%,9,12.5%,80%,5,150%,400%,14,4,4,102.9%,-5.5%,-2.9%
"San Jose, CA - Oster",August 2015,$950K,5.6%,15.2%,7,0%,40%,11,22.2%,175%,2,-60%,0%,20,6,11,102.4%,-0.5%,-0.7%
"San Jose, CA - Oster",September 2015,$936K,-1.5%,20.2%,10,42.9%,150%,11,0%,175%,3,50%,50%,19,-2,9,103.4%,1%,2%
"San Jose, CA - Oster",October 2015,$936K,0%,11.4%,10,0%,66.7%,8,-27.3%,14.3%,2,-33.3%,0%,19,0,9,103.6%,0.2%,-1.9%
"San Jose, CA - Oster",November 2015,$920K,-1.7%,2.2%,9,-10%,80%,5,-37.5%,-28.6%,,,,19,1,9,101.7%,-1.9%,-4.9%
"San Jose, CA - Oster",December 2015,$911K,-1%,1.2%,5,-44.4%,0%,2,-60%,-60%,,,,27,8,17,100.7%,-1%,-5.9%
"San Jose, CA - Oster",January 2016,$901K,-1.2%,-7.6%,4,-20%,300%,1,-50%,-50%,1,,0%,28,1,15,100.4%,-0.3%,-11.8%
"San Jose, CA - Oster",February 2016,$911K,1.2%,-6.6%,1,-75%,0%,3,200%,-50%,1,0%,-66.7%,28,1,15,106.2%,5.7%,-6%
"San Jose, CA - Oster",March 2016,$830K,-8.9%,-14.9%,1,0%,-66.7%,5,66.7%,-28.6%,2,100%,-33.3%,23,-5,10,97.7%,-8.5%,-15.8%
"San Jose, CA - Oster",April 2016,"$1,220K",47%,32.8%,4,300%,-33.3%,9,80%,-18.2%,5,150%,25%,17,-7,8,101%,3.3%,-14.3%
"San Jose, CA - Oster",May 2016,$960K,-21.3%,3.8%,5,25%,-50%,8,-11.1%,14.3%,4,-20%,300%,10,-7,1,101%,0%,-10.2%
"San Jose, CA - Oster",June 2016,$960K,0%,7.4%,7,40%,-30%,8,0%,0%,3,-25%,50%,38,28,28,101.6%,0.6%,-6.8%
"San Jose, CA - Oster",July 2016,$890K,-7.3%,-1.1%,5,-28.6%,-28.6%,4,-50%,-55.6%,2,-33.3%,-60%,41,3,27,100.4%,-1.2%,-2.5%
"San Jose, CA - Oster",August 2016,"$1,000K",12.4%,5.3%,5,0%,-28.6%,3,-25%,-72.7%,2,0%,0%,41,0,21,100.2%,-0.1%,-2.1%
"San Jose, CA - Oster",September 2016,"$1,498K",49.8%,60.1%,3,-40%,-70%,3,0%,-72.7%,3,50%,0%,41,0,23,99.1%,-1.1%,-4.3%
"San Jose, CA - Oster",October 2016,"$1,400K",-6.5%,49.7%,3,0%,-70%,4,33.3%,-50%,3,0%,50%,30,-11,12,100.9%,1.8%,-2.7%
"San Jose, CA - Oster",November 2016,"$1,135K",-18.9%,23.4%,4,33.3%,-55.6%,7,75%,40%,3,0%,,21,-10,2,101.6%,0.7%,-0.1%
"San Jose, CA - Oster",December 2016,$990K,-12.8%,8.7%,6,50%,20%,5,-28.6%,150%,,,,26,5,-2,102.9%,1.3%,2.2%
"San Jose, CA - Overfelt",January 2012,$248K,-19.9%,-16.5%,10,42.9%,-16.7%,14,100%,-36.4%,5,-37.5%,-54.5%,9,1,-37,106.6%,-2.4%,3.6%
"San Jose, CA - Overfelt",February 2012,$290K,17.2%,-3.3%,11,10%,-26.7%,16,14.3%,6.7%,4,-20%,-55.6%,13,4,-6,102.5%,-4%,0.4%
"San Jose, CA - Overfelt",March 2012,$283K,-2.6%,-2.9%,14,27.3%,16.7%,16,0%,0%,5,25%,-37.5%,10,-3,-6,101.3%,-1.3%,-0.5%
"San Jose, CA - Overfelt",April 2012,$288K,1.8%,5.3%,12,-14.3%,20%,10,-37.5%,11.1%,2,-60%,-66.7%,13,3,-4,102.3%,1%,2.1%
"San Jose, CA - Overfelt",May 2012,$283K,-1.7%,5.6%,12,0%,-14.3%,8,-20%,-20%,4,100%,-20%,12,-1,-40,102.5%,0.2%,2.9%
"San Jose, CA - Overfelt",June 2012,$281K,-0.5%,7.6%,12,0%,0%,10,25%,-16.7%,4,0%,-50%,17,5,-24,102.1%,-0.4%,3%
"San Jose, CA - Overfelt",July 2012,$285K,1.4%,3.6%,9,-25%,-30.8%,10,0%,-28.6%,2,-50%,-71.4%,12,-5,-40,102.5%,0.5%,3.3%
"San Jose, CA - Overfelt",August 2012,$284K,-0.5%,-16%,6,-33.3%,-40%,11,10%,-35.3%,1,-50%,-87.5%,9,-4,-10,104.2%,1.7%,3.8%
"San Jose, CA - Overfelt",September 2012,$354K,24.9%,4.9%,6,0%,-50%,9,-18.2%,-43.8%,1,0%,-88.9%,9,0,-5,101.1%,-3.2%,0%
"San Jose, CA - Overfelt",October 2012,$370K,4.5%,9.6%,8,33.3%,-20%,10,11.1%,-16.7%,1,0%,-88.9%,11,2,-2,99.6%,-1.5%,-2.1%
"San Jose, CA - Overfelt",November 2012,$363K,-2%,17.3%,12,50%,33.3%,9,-10%,0%,,,,11,1,1,101%,1.4%,-4.2%
"San Jose, CA - Overfelt",December 2012,$355K,-2.1%,14.9%,8,-33.3%,14.3%,6,-33.3%,-14.3%,,,,12,1,4,102.8%,1.8%,-6.2%
"San Jose, CA - Overfelt",January 2013,$360K,1.4%,45.5%,7,-12.5%,-30%,8,33.3%,-42.9%,3,,-40%,12,0,3,102.6%,-0.2%,-4%
"San Jose, CA - Overfelt",February 2013,$370K,2.8%,27.6%,4,-42.9%,-63.6%,7,-12.5%,-56.3%,,,,12,0,-1,101.9%,-0.7%,-0.7%
"San Jose, CA - Overfelt",March 2013,$385K,4.1%,36.3%,8,100%,-42.9%,10,42.9%,-37.5%,2,,-60%,12,0,2,102.9%,1%,1.6%
"San Jose, CA - Overfelt",April 2013,$390K,1.3%,35.7%,9,12.5%,-25%,6,-40%,-40%,,,,11,-1,-2,102.8%,-0.1%,0.6%
"San Jose, CA - Overfelt",May 2013,$405K,3.8%,43.4%,7,-22.2%,-41.7%,6,0%,-25%,1,,-75%,12,1,-1,102.9%,0%,0.4%
"San Jose, CA - Overfelt",June 2013,$378K,-6.8%,34.3%,4,-42.9%,-66.7%,4,-33.3%,-60%,1,0%,-75%,18,7,1,101.6%,-1.2%,-0.4%
"San Jose, CA - Overfelt",July 2013,$420K,11.3%,47.4%,3,-25%,-66.7%,5,25%,-50%,2,100%,0%,43,25,31,100.3%,-1.3%,-2.3%
"San Jose, CA - Overfelt",August 2013,$420K,0%,48.1%,6,100%,0%,10,100%,-9.1%,4,100%,300%,36,-7,28,101.9%,1.6%,-2.3%
"San Jose, CA - Overfelt",September 2013,$420K,0%,18.6%,7,16.7%,16.7%,12,20%,33.3%,3,-25%,200%,17,-19,9,105.5%,3.6%,4.4%
"San Jose, CA - Overfelt",October 2013,$413K,-1.8%,11.5%,8,14.3%,0%,11,-8.3%,10%,1,-66.7%,0%,16,-1,6,103.1%,-2.4%,3.5%
"San Jose, CA - Overfelt",November 2013,$425K,3%,17.2%,8,0%,-33.3%,5,-54.5%,-44.4%,1,0%,,21,5,10,102.3%,-0.7%,1.4%
